Table of contents for Lexis Coding Project creatd 2013-12-14
id 	 file_name 	 aticle_Title 	 article_Date 	 Classified_as 	 classProbability 	 date_Classified
1176 	files/2008/newsWireClassification/notRelevent/article321	Man's Best Friends Ashamed Of Heritage Reasons To Mourn Fellow Beings Don't Forget People Children Are First National Plan Incorrect Comparison Raise The Limit Help The Aged Pedaling Disrespect Mccain Misconception An Unfunny Joke	2008-08-24	0	0.0	2013-12-14
1177 	files/2008/newsWireClassification/notRelevent/article322	McCain positive his campaign's not negative	2008-08-23	0	0.0	2013-12-14
1178 	files/2008/newsWireClassification/toCode/article323	DEMOCRATS CRITICIZE MCCAIN AFTER HIS STUMBLE ON HOUSE QUESTION	2008-08-22	1	0.0	2013-12-14
1179 	files/2008/newsWireClassification/notRelevent/article324	TWO AGAINST THE ONE; THE ODD COUPLE BOTH WANT TO SEE OBAMA LOSE	2008-08-21	0	0.0	2013-12-14
1180 	files/2008/newsWireClassification/notRelevent/article325	McCain, Obama twist the facts in evangelical bid	2008-08-20	0	0.0	2013-12-14
1181 	files/2008/newsWireClassification/notRelevent/article326	Fatimah Ali: THE TRUTH HURTS	2008-08-19	0	0.0	2013-12-14
1182 	files/2008/newsWireClassification/notRelevent/article327	Books for the Fall: Obama, Woodward and Moore	2008-08-19	0	0.0	2013-12-14
1183 	files/2008/newsWireClassification/notRelevent/article328	Sideshow:	2008-08-17	0	0.0	2013-12-14
1184 	files/2008/newsWireClassification/toCode/article329	Editorial: Team Innuendo; The patriotism card	2008-08-17	1	0.0	2013-12-14
1185 	files/2008/newsWireClassification/notRelevent/article330	Vacation over, Obama loses some momentum	2008-08-17	0	0.0	2013-12-14
1186 	files/2008/newsWireClassification/notRelevent/article331	MCCAIN TRIES TO REASSERT HIS MAVERICK-NESS	2008-08-17	0	0.0	2013-12-14
1187 	files/2008/newsWireClassification/toCode/article332	MCCAIN HAS $96 MILLION ON HAND	2008-08-16	1	0.0	2013-12-14
1188 	files/2008/newsWireClassification/notRelevent/article333	Tattle: Possible Princess Pamela?	2008-08-15	0	0.0	2013-12-14
1189 	files/2008/newsWireClassification/notRelevent/article334	EIGHT STRIKES AND YOU'RE OUT; SEN. MCCAIN TALKS BIG ON ENERGY POLICY BUT DOES NOTHING	2008-08-14	0	0.0	2013-12-14
1190 	files/2008/newsWireClassification/toCode/article335	Obama ad misleading on McCain, 'lobbyist' labels	2008-08-14	1	0.0	2013-12-14
1191 	files/2008/newsWireClassification/notRelevent/article336	Specter On The Record &Nbsp;; Speaks His Mind On Bush, Obama And The Caucasus War	2008-08-13	0	0.0	2013-12-14
1192 	files/2008/newsWireClassification/toCode/article337	Signs Of Protest Accompany Visit By Mccain	2008-08-13	1	0.0	2013-12-14
1193 	files/2008/newsWireClassification/notRelevent/article338	Specter On The Record &Nbsp;; Speaks His Mind On Bush, Obama And The Caucasus War	2008-08-13	0	0.0	2013-12-14
1194 	files/2008/newsWireClassification/toCode/article339	Signs Of Protest Accompany Visit By Mccain	2008-08-13	1	0.0	2013-12-14
1195 	files/2008/newsWireClassification/notRelevent/article340	McCain says Georgia shows why he's needed	2008-08-13	0	0.0	2013-12-14
1196 	files/2008/newsWireClassification/notRelevent/article341	McCain reassures GOP voters	2008-08-13	0	0.0	2013-12-14
1197 	files/2008/newsWireClassification/toCode/article342	Obama launches Harley ad: Radio spot in York market targets McCain's stance on trade.	2008-08-13	1	0.0	2013-12-14
1198 	files/2008/newsWireClassification/toCode/article343	Mccain Will Be In County Today	2008-08-12	1	0.0	2013-12-14
1199 	files/2008/newsWireClassification/toCode/article344	Mccain Will Be In County Today	2008-08-12	1	0.0	2013-12-14
1200 	files/2008/newsWireClassification/notRelevent/article345	Playing Politics With Energy Future	2008-08-12	0	0.0	2013-12-14
1201 	files/2008/newsWireClassification/notRelevent/article346	Playing Politics With Energy Future	2008-08-12	0	0.0	2013-12-14
1202 	files/2008/newsWireClassification/toCode/article347	Specter, Lieberman stump for McCain	2008-08-12	1	0.0	2013-12-14
1203 	files/2008/newsWireClassification/notRelevent/article348	Q&A with John McCain	2008-08-12	0	0.0	2013-12-14
1204 	files/2008/newsWireClassification/notRelevent/article349	Anti-Obama ad misleading on tax plans for family	2008-08-12	0	0.0	2013-12-14
1205 	files/2008/newsWireClassification/toCode/article350	Obama's new ad pulls Harley into jobs debate	2008-08-12	1	0.0	2013-12-14
1206 	files/2008/newsWireClassification/notRelevent/article351	McCain's 'celebrity' taunts are bugging Obama	2008-08-12	0	0.0	2013-12-14
1207 	files/2008/newsWireClassification/toCode/article352	Letters: Presidential battleground	2008-08-11	1	0.0	2013-12-14
1208 	files/2008/newsWireClassification/notRelevent/article353	Paris in the election buzz -- How shallow can we go?	2008-08-11	0	0.0	2013-12-14
1209 	files/2008/newsWireClassification/toCode/article354	STOP IT!	2008-08-10	1	0.0	2013-12-14
1210 	files/2008/newsWireClassification/notRelevent/article355	LET THE TRASH TALK BEGIN; MCCAIN GETS IT STARTED, DRAWING IN PARIS, BRITNEY, OBAMA AND BIKERS	2008-08-10	0	0.0	2013-12-14
1211 	files/2008/newsWireClassification/toCode/article356	Come November, It Will Be Your Choice To Vote Or Not To Vote	2008-08-09	1	0.0	2013-12-14
1212 	files/2008/newsWireClassification/toCode/article357	Come November, It Will Be Your Choice To Vote Or Not To Vote	2008-08-09	1	0.0	2013-12-14
1213 	files/2008/newsWireClassification/toCode/article358	THE SUBTEXT OF RACE IN THIS ELECTION CAN'T BE DENIED	2008-08-09	1	0.0	2013-12-14
1214 	files/2008/newsWireClassification/toCode/article359	AD SETS THE TONE	2008-08-09	1	0.0	2013-12-14
1215 	files/2008/newsWireClassification/notRelevent/article360	Mccain Tv Ads Flood Lancaster	2008-08-08	0	0.0	2013-12-14
1216 	files/2008/newsWireClassification/notRelevent/article361	Mccain Tv Ads Flood Lancaster	2008-08-08	0	0.0	2013-12-14
1217 	files/2008/newsWireClassification/notRelevent/article362	Paris Hilton tosses bikini in ring	2008-08-08	0	0.0	2013-12-14
1218 	files/2008/newsWireClassification/toCode/article363	Obama hit often by McCain negative ads	2008-08-07	1	0.0	2013-12-14
1219 	files/2008/newsWireClassification/toCode/article364	Editorial: Hilton's Energy Message; Like, totally	2008-08-07	1	0.0	2013-12-14
1220 	files/2008/newsWireClassification/notRelevent/article365	Tattle: Time for 'Daddy' John Edwards to fess up?	2008-08-07	0	0.0	2013-12-14
1221 	files/2008/newsWireClassification/notRelevent/article366	Jenice Armstrong: Paris has the answer	2008-08-07	0	0.0	2013-12-14
1222 	files/2008/newsWireClassification/notRelevent/article367	FLYBOY ENVY; MCCAIN IS LASHING OUT AT THE NEW STAR OF THE SHOW	2008-08-07	0	0.0	2013-12-14
1223 	files/2008/newsWireClassification/toCode/article368	HILTON'S RESPONSE TO MCCAIN: SHE'S 'TOTALLY READY' TO LEAD U.S.; HEIRESS TWEAKS PRESIDENTIAL CANDIDATES N VIDEO ON COMEDY SITE	2008-08-07	1	0.0	2013-12-14
1224 	files/2008/newsWireClassification/toCode/article369	Attack-ad nonsense gives way to pre-convention calm	2008-08-07	1	0.0	2013-12-14
1225 	files/2008/newsWireClassification/toCode/article370	Obama ad inflates 'Big Oil' contributions to McCain	2008-08-07	1	0.0	2013-12-14
1226 	files/2008/newsWireClassification/toCode/article371	In virtual town hall, McCain fields Pa. queries	2008-08-06	1	0.0	2013-12-14
1227 	files/2008/newsWireClassification/toCode/article372	WHILE OBAMA POINTS TO SMALL DONORS, BIG ONES ARE PLENTIFUL	2008-08-06	1	0.0	2013-12-14
1228 	files/2008/newsWireClassification/toCode/article373	Clearing the air about Obama	2008-08-06	1	0.0	2013-12-14
1229 	files/2008/newsWireClassification/toCode/article374	Gop Names New Executive Director	2008-08-05	1	0.0	2013-12-14
1230 	files/2008/newsWireClassification/toCode/article375	Gop Names New Executive Director	2008-08-05	1	0.0	2013-12-14
1231 	files/2008/newsWireClassification/notRelevent/article376	John McCain, a man of wealth and taste	2008-08-05	0	0.0	2013-12-14
1232 	files/2008/newsWireClassification/notRelevent/article377	RUNNING WHILE BLACK; IN THE GOP TRADITION, MCCAIN EXPLOITS RACE FOR POLITICAL GAIN	2008-08-05	0	0.0	2013-12-14
1233 	files/2008/newsWireClassification/notRelevent/article378	OBAMA NOW FAVORS TAPPING OIL RESERVES	2008-08-05	0	0.0	2013-12-14
1234 	files/2008/newsWireClassification/notRelevent/article379	Obama a sure celebrity but not taxing on electricity	2008-08-05	0	0.0	2013-12-14
1235 	files/2008/newsWireClassification/notRelevent/article380	Exploring The Fallacy Of Mccain's Oil Ads; Drilling The Point Home Quotes Of The Week	2008-08-04	0	0.0	2013-12-14
1236 	files/2008/newsWireClassification/notRelevent/article381	Exploring The Fallacy Of Mccain's Oil Ads; Drilling The Point Home Quotes Of The Week	2008-08-04	0	0.0	2013-12-14
1237 	files/2008/newsWireClassification/notRelevent/article382	Tattle: Applegate in cancer fight	2008-08-04	0	0.0	2013-12-14
1238 	files/2008/newsWireClassification/toCode/article383	McCain's tactics paying off?; Obama loses 9 points in national poll	2008-08-04	1	0.0	2013-12-14
1239 	files/2008/newsWireClassification/toCode/article384	MCCAIN ATTACK STRATEGY PAYS OFF IN POLLS	2008-08-04	1	0.0	2013-12-14
1240 	files/2008/newsWireClassification/notRelevent/article385	Sideshow:	2008-08-03	0	0.0	2013-12-14
1241 	files/2008/newsWireClassification/notRelevent/article386	No title found	2008-08-03	0	0.0	2013-12-14
1242 	files/2008/newsWireClassification/toCode/article387	Letters: Obama jujitsus John McCain	2008-08-02	1	0.0	2013-12-14
1243 	files/2008/newsWireClassification/notRelevent/article388	MCCAIN SAYS HE'S GOING HUMOROUS, NOT NEGATIVE	2008-08-02	0	0.0	2013-12-14
1244 	files/2008/newsWireClassification/notRelevent/article389	ISSUE OF RACE COMPLICATES OBAMA'S BID	2008-08-02	0	0.0	2013-12-14
1245 	files/2008/newsWireClassification/notRelevent/article390	Tattle: Tobacco is way off Keys for Alicia	2008-08-01	0	0.0	2013-12-14
1246 	files/2008/newsWireClassification/notRelevent/article392	OBAMA SLIPPING IN PA., OHIO, FLA., POLL SHOWS	2008-08-01	0	0.0	2013-12-14
1247 	files/2008/newsWireClassification/notRelevent/article393	He finds purpose in political rock	2008-07-31	0	0.0	2013-12-14
1248 	files/2008/newsWireClassification/toCode/article394	No. 1 spots for campaign ads? Phila. and Pa.	2008-07-31	1	0.0	2013-12-14
1249 	files/2008/newsWireClassification/notRelevent/article395	McCain, Obama turn up the juice over energy crisis	2008-07-31	0	0.0	2013-12-14
1250 	files/2008/newsWireClassification/notRelevent/article396	A 'RIGHT-WRONG' GUY; TOBY KEITH TRIES TO STAY OUT OF LEFT-RIGHT POLITICAL DEBATES	2008-07-31	0	0.0	2013-12-14
1251 	files/2008/newsWireClassification/notRelevent/article397	MCCAIN TAKING A HARDLINE STANCE IN DEFINING OBAMA	2008-07-31	0	0.0	2013-12-14
1252 	files/2008/newsWireClassification/notRelevent/article398	York Daily Record, Pa., Mike Argento column: York Daily Record, Pa., Mike Argento column	2008-07-30	0	0.0	2013-12-14
1253 	files/2008/newsWireClassification/toCode/article399	Obama ahead in local Pa. campaign offices	2008-07-29	1	0.0	2013-12-14
1254 	files/2008/newsWireClassification/notRelevent/article400	Obama in Berlin, on Iraq: Humility as politics past	2008-07-29	0	0.0	2013-12-14
1255 	files/2008/newsWireClassification/notRelevent/article401	OPINION: McCain: The man from No Hope	2008-07-27	0	0.0	2013-12-14
1256 	files/2008/newsWireClassification/notRelevent/article402	McCain camp: Obama shortchanged injured troops	2008-07-27	0	0.0	2013-12-14
1257 	files/2008/newsWireClassification/toCode/article403	Obama's Idea Of Gov't Sharon Kayeast Hempfield Township	2008-07-25	1	0.0	2013-12-14
1258 	files/2008/newsWireClassification/toCode/article404	Obama's Idea Of Gov't Sharon Kayeast Hempfield Township	2008-07-25	1	0.0	2013-12-14
1259 	files/2008/newsWireClassification/toCode/article405	No title found	2008-07-22	1	0.0	2013-12-14
1260 	files/2008/newsWireClassification/toCode/article406	No title found	2008-07-22	1	0.0	2013-12-14
1261 	files/2008/newsWireClassification/toCode/article407	PROMINENT GOP VETS TOUT MCCAIN IN GREEN TREE	2008-07-22	1	0.0	2013-12-14
1262 	files/2008/newsWireClassification/notRelevent/article408	THE NRA DOESN'T GET IT; IT'S TIME TO MOVE PAST THE ALL-OR-NOTHING POLITICS OF THE PAST	2008-07-20	0	0.0	2013-12-14
1263 	files/2008/newsWireClassification/notRelevent/article409	WINNING PENNSYLVANIA NO PUZZLE; MCCAIN HAS TO WIN THE SOUTHEAST AS A MAVERICK, THE WEST AS A CONSERVATIVE	2008-07-20	0	0.0	2013-12-14
1264 	files/2008/newsWireClassification/notRelevent/article410	Keep on whining	2008-07-20	0	0.0	2013-12-14
1265 	files/2008/newsWireClassification/toCode/article411	Letters: Wesley Clark vs. John McCain	2008-07-19	1	0.0	2013-12-14
1266 	files/2008/newsWireClassification/notRelevent/article412	Economic woes grow, with little thanks to Phil Gramm	2008-07-17	0	0.0	2013-12-14
1267 	files/2008/newsWireClassification/notRelevent/article413	Pa. mayor fighting to keep immigration issue alive	2008-07-16	0	0.0	2013-12-14
1268 	files/2008/newsWireClassification/notRelevent/article414	Jonathan Storm: October surprise: Fewer ads, longer dramas on Fox	2008-07-15	0	0.0	2013-12-14
1269 	files/2008/newsWireClassification/notRelevent/article415	No title found	2008-07-14	0	0.0	2013-12-14
1270 	files/2008/newsWireClassification/toCode/article416	A MAYOR WHO LOVES BOTH SIMON, GARFINKLE	2008-07-14	1	0.0	2013-12-14
1271 	files/2008/newsWireClassification/notRelevent/article417	Truth often lost in reporting of campaign missteps	2008-07-14	0	0.0	2013-12-14
1272 	files/2008/newsWireClassification/notRelevent/article418	Charisse: Wrong and right, not left, right	2008-07-13	0	0.0	2013-12-14
1273 	files/2008/newsWireClassification/notRelevent/article419	Profits Obscene Immoral, Unjust Visit Unemployed Mexico Suffers Clearing Up Rumors Home-Rule Humbug What Do Others Think? Story Downplayed Proof In Yellowcake Front-Page News Pharmacists Not To Blame Stupidest School District A Costly Hit-Run Picking Teams Contrasting Patriots No Middle Ground Rockets Red Glare Tv Memories Litter Challenge	2008-07-13	0	0.0	2013-12-14
1274 	files/2008/newsWireClassification/notRelevent/article420	Profits Obscene Immoral, Unjust Visit Unemployed Mexico Suffers Clearing Up Rumors Home-Rule Humbug What Do Others Think? Story Downplayed Proof In Yellowcake Front-Page News Pharmacists Not To Blame Stupidest School District A Costly Hit-Run Picking Teams Contrasting Patriots No Middle Ground Rockets Red Glare Tv Memories Litter Challenge	2008-07-13	0	0.0	2013-12-14
1275 	files/2008/newsWireClassification/toCode/article421	CHAMPION 'ADJUSTER'	2008-07-12	1	0.0	2013-12-14
1276 	files/2008/newsWireClassification/toCode/article422	Dressing to nines Olympic sport for some	2008-07-11	1	0.0	2013-12-14
1277 	files/2008/newsWireClassification/toCode/article423	As President, I'll Put A Hat On Every Head	2008-07-09	1	0.0	2013-12-14
1278 	files/2008/newsWireClassification/toCode/article424	As President, I'll Put A Hat On Every Head	2008-07-09	1	0.0	2013-12-14
1279 	files/2008/newsWireClassification/toCode/article425	N.J. GOP club accused of racism	2008-07-09	1	0.0	2013-12-14
1280 	files/2008/newsWireClassification/notRelevent/article426	McCain details differences with Bush in interview with Trib	2008-07-09	0	0.0	2013-12-14
1281 	files/2008/newsWireClassification/notRelevent/article427	How an odd bipartisan alliance in '90s led to loan debacle	2008-07-06	0	0.0	2013-12-14
1282 	files/2008/newsWireClassification/notRelevent/article428	Obama team sees chances all over map; This year's electoral contests are being fought largely on what has long been GOP turf.	2008-07-06	0	0.0	2013-12-14
1283 	files/2008/newsWireClassification/notRelevent/article429	IN FINDLAY, OHIO, TRUTHS ABOUT OBAMA FIGHT RUMORS	2008-07-06	0	0.0	2013-12-14
1284 	files/2008/newsWireClassification/toCode/article430	MCCAIN'S VISIT HERE TO FOCUS ON JOBS	2008-07-04	1	0.0	2013-12-14
1285 	files/2008/newsWireClassification/toCode/article431	Dave Davies: A few minutes with McCain; He deflects a dart of a query on roots of economic disaster	2008-07-01	1	0.0	2013-12-14
1286 	files/2008/newsWireClassification/toCode/article432	BRUISED BUT NOT BROKEN, STEPHEN COLBERT FIGHTS 'FACE VIOLENCE'	2008-06-30	1	0.0	2013-12-14
1287 	files/2008/newsWireClassification/toCode/article433	'IT'S OVER, LADY!'; HARD-CORE HILLARY HOLDOUTS REFUSE TO MESH WITH OBAMA	2008-06-30	1	0.0	2013-12-14
1288 	files/2008/newsWireClassification/notRelevent/article434	OBAMA IS SHAMELESS IN SHEDDING PEOPLE AND IDEALS NO LONGER USEFUL	2008-06-28	0	0.0	2013-12-14
1289 	files/2008/newsWireClassification/notRelevent/article435	Tattle: MTV ending 15-year political-ad drought	2008-06-27	0	0.0	2013-12-14
1290 	files/2008/newsWireClassification/notRelevent/article436	Chicago values taking center stage	2008-06-26	0	0.0	2013-12-14
1291 	files/2008/newsWireClassification/toCode/article437	Reneging On A Pledge	2008-06-25	1	0.0	2013-12-14
1292 	files/2008/newsWireClassification/toCode/article438	Reneging On A Pledge	2008-06-25	1	0.0	2013-12-14
1293 	files/2008/newsWireClassification/notRelevent/article439	MCCAIN PLEDGES GREEN GOVERNMENT; PROPOSAL COMES MONTHS AFTER RIVAL OBAMA OUTLINED MORE DETAILED PLAN	2008-06-25	0	0.0	2013-12-14
1294 	files/2008/newsWireClassification/toCode/article440	MONEY IN POLITICS; OBAMA'S CHOICE UNDERSCORES A BROKEN SYSTEM	2008-06-24	1	0.0	2013-12-14
1295 	files/2008/newsWireClassification/notRelevent/article441	Energy policy could dominate campaign	2008-06-24	0	0.0	2013-12-14
1296 	files/2008/newsWireClassification/toCode/article442	Attacks on Obama's wife exemplify poor journalism	2008-06-23	1	0.0	2013-12-14
1297 	files/2008/newsWireClassification/toCode/article443	New phase of presidential campaign opens in Pa.	2008-06-23	1	0.0	2013-12-14
1298 	files/2008/newsWireClassification/notRelevent/article444	McCain's big balancing act is a tough one	2008-06-22	0	0.0	2013-12-14
1299 	files/2008/newsWireClassification/toCode/article445	Editorial: Bush's Oil Plan; Feeding a hungry beast	2008-06-21	1	0.0	2013-12-14
1300 	files/2008/newsWireClassification/notRelevent/article446	IN JOINT EVENT, CLINTON PLANS TO NUDGE BASE TOWARD OBAMA	2008-06-21	0	0.0	2013-12-14
1301 	files/2008/newsWireClassification/toCode/article447	New phase of presidential campaign opens in Pa.	2008-06-21	1	0.0	2013-12-14
1302 	files/2008/newsWireClassification/notRelevent/article448	Opting out so he can cash in; Obama rejects public funds, seeks to cement money lead.	2008-06-20	0	0.0	2013-12-14
1303 	files/2008/newsWireClassification/notRelevent/article449	McCain blasts detainee ruling; In N.J., he ripped Obama's praise for court. They also sparred on Social Security.	2008-06-14	0	0.0	2013-12-14
1304 	files/2008/newsWireClassification/toCode/article450	HEAD OF OBAMA'S VP TEAM RESIGNS	2008-06-12	1	0.0	2013-12-14
1305 	files/2008/newsWireClassification/toCode/article451	Obama's Friends In High Places	2008-06-11	1	0.0	2013-12-14
1306 	files/2008/newsWireClassification/toCode/article452	Obama's Friends In High Places	2008-06-11	1	0.0	2013-12-14
1307 	files/2008/newsWireClassification/toCode/article453	Editorial: Oil Trading; The speculators' cut	2008-06-11	1	0.0	2013-12-14
1308 	files/2008/newsWireClassification/toCode/article454	New Gop Campaign Coordinator: Mccain's Age A Benefit; Frank Fryburg, 82, Will Head Party's Fall Campaign Here. He Calls Mccain, At 71, A Pretty Young Fellow.	2008-06-10	1	0.0	2013-12-14
1309 	files/2008/newsWireClassification/toCode/article455	New Gop Campaign Coordinator: Mccain's Age A Benefit; Frank Fryburg, 82, Will Head Party's Fall Campaign Here. He Calls Mccain, At 71, A Pretty Young Fellow.	2008-06-10	1	0.0	2013-12-14
1310 	files/2008/newsWireClassification/toCode/article456	Ellen Gray: After Lifetime, pols should put these shows on their list	2008-06-10	1	0.0	2013-12-14
1311 	files/2008/newsWireClassification/notRelevent/article457	SOME ENERGY POLICY; AMERICA IS SITTING ON OIL WHILE OUR LEADERS ARE IDLING	2008-06-09	0	0.0	2013-12-14
1312 	files/2008/newsWireClassification/notRelevent/article458	JOBLESS RATE LEAPS TO 5.5%; DOW FALLS 400; OIL NEARS $140	2008-06-07	0	0.0	2013-12-14
1313 	files/2008/newsWireClassification/notRelevent/article459	Clout: Would 'dream ticket' awaken the country?	2008-06-06	0	0.0	2013-12-14
1314 	files/2008/newsWireClassification/notRelevent/article460	Tattle: Ed McMahon losing his home?	2008-06-05	0	0.0	2013-12-14
1315 	files/2008/newsWireClassification/notRelevent/article461	Our energy idiocy	2008-06-05	0	0.0	2013-12-14
1316 	files/2008/newsWireClassification/notRelevent/article1	FINALLY, POLITICAL ADS WILL BE OVER	2008-11-04	0	0.0	2013-12-14
1317 	files/2008/newsWireClassification/notRelevent/article2	The Roanoke Times, Va., Shanna Flowers column: Finally, political ads will be over	2008-11-04	0	0.0	2013-12-14
1318 	files/2008/newsWireClassification/notRelevent/article3	The final sprint to the finish	2008-11-04	0	0.0	2013-12-14
1319 	files/2008/newsWireClassification/notRelevent/article4	Congressional Republicans Work to Thwart Democratic Gains	2008-11-04	0	0.0	2013-12-14
1320 	files/2008/newsWireClassification/notRelevent/article5	Running In Place: The Predictable Election	2008-11-04	0	0.0	2013-12-14
1321 	files/2008/newsWireClassification/notRelevent/article6	Obama, McCain both promise change on election eve	2008-11-04	0	0.0	2013-12-14
1322 	files/2008/newsWireClassification/notRelevent/article7	Obama: 'Feeling good' about chances as election nears; 80,000 at Cleveland rally; he'll finish up in three states, including Virginia, today	2008-11-03	0	0.0	2013-12-14
1323 	files/2008/newsWireClassification/notRelevent/article8	McCain: Gaining momentum, he says at Pennsylvania stop; He presses argument that foe is too liberal, wrong on taxes, would cut defense spending	2008-11-03	0	0.0	2013-12-14
1324 	files/2008/newsWireClassification/notRelevent/article9	your views	2008-11-03	0	0.0	2013-12-14
1325 	files/2008/newsWireClassification/notRelevent/article10	Businesses await Tuesday with hope and fear	2008-11-03	0	0.0	2013-12-14
1326 	files/2008/newsWireClassification/notRelevent/article11	making the final push	2008-11-03	0	0.0	2013-12-14
1327 	files/2008/newsWireClassification/notRelevent/article12	The Trail	2008-11-03	0	0.0	2013-12-14
1328 	files/2008/newsWireClassification/notRelevent/article13	A Positively Negative Home Stretch; McCain, Obama Break Tradition By Staying On the Attack	2008-11-03	0	0.0	2013-12-14
1329 	files/2008/newsWireClassification/notRelevent/article14	It's Well Past 3 a.m. Do You Remember the Election's Best Ads?	2008-11-03	0	0.0	2013-12-14
1330 	files/2008/newsWireClassification/notRelevent/article15	Calls slam Obama in coal country; Candidates target Pennsylvania, Ohio	2008-11-03	0	0.0	2013-12-14
1331 	files/2008/newsWireClassification/notRelevent/article16	Independent cash fuels advertising offensive by GOP	2008-11-03	0	0.0	2013-12-14
1332 	files/2008/newsWireClassification/notRelevent/article17	Moderation not key for GOP incumbent; Smith is guilty by association	2008-11-03	0	0.0	2013-12-14
1333 	files/2008/newsWireClassification/notRelevent/article18	Fairness fantasy	2008-11-03	0	0.0	2013-12-14
1334 	files/2008/newsWireClassification/notRelevent/article19	Losing sight; Blinded by pretty pictures	2008-11-03	0	0.0	2013-12-14
1335 	files/2008/newsWireClassification/notRelevent/article20	Redskins Rule ideal for 'Monday Night'	2008-11-03	0	0.0	2013-12-14
1336 	files/2008/newsWireClassification/notRelevent/article21	In Fla., Palin criticizes Obama; She says he's trying to scare older voters about entitlements	2008-11-02	0	0.0	2013-12-14
1337 	files/2008/newsWireClassification/notRelevent/article22	News quiz	2008-11-02	0	0.0	2013-12-14
1338 	files/2008/newsWireClassification/notRelevent/article23	JOHN McCAIN; In Va. stops, he pushes for a comeback	2008-11-02	0	0.0	2013-12-14
1339 	files/2008/newsWireClassification/notRelevent/article24	ELECTION 2008	2008-11-02	0	0.0	2013-12-14
1340 	files/2008/newsWireClassification/notRelevent/article25	POLL SAYS RACE STILL TIGHT IN VIRGINIA	2008-11-02	0	0.0	2013-12-14
1341 	files/2008/newsWireClassification/notRelevent/article26	Reasons vary among first timers	2008-11-02	0	0.0	2013-12-14
1342 	files/2008/newsWireClassification/notRelevent/article27	Reasons vary among first-timers	2008-11-02	0	0.0	2013-12-14
1343 	files/2008/newsWireClassification/notRelevent/article28	Giving readers a voice, weeding out 'turf'	2008-11-02	0	0.0	2013-12-14
1344 	files/2008/newsWireClassification/notRelevent/article29	Reasons vary among first timers	2008-11-02	0	0.0	2013-12-14
1345 	files/2008/newsWireClassification/notRelevent/article30	Election lessons for kids and adults	2008-11-02	0	0.0	2013-12-14
1346 	files/2008/newsWireClassification/notRelevent/article31	Disclosure About Obama's Aunt May Have Broken Federal Law	2008-11-02	0	0.0	2013-12-14
1347 	files/2008/newsWireClassification/notRelevent/article32	Colorado (9 electoral votes)	2008-11-02	0	0.0	2013-12-14
1348 	files/2008/newsWireClassification/notRelevent/article33	Discord on Economies In a World Of Trouble; Conflicts Emerge as Nations Seek Solutions	2008-11-02	0	0.0	2013-12-14
1349 	files/2008/newsWireClassification/notRelevent/article34	Don't Blame the Bradley Effect	2008-11-02	0	0.0	2013-12-14
1350 	files/2008/newsWireClassification/notRelevent/article35	Opposite Sides of the Fence but Equal Lawn Time	2008-11-02	0	0.0	2013-12-14
1351 	files/2008/newsWireClassification/notRelevent/article36	Will She Ever Get There?	2008-11-02	0	0.0	2013-12-14
1352 	files/2008/newsWireClassification/notRelevent/article37	Arizona (10 electoral votes)	2008-11-02	0	0.0	2013-12-14
1353 	files/2008/newsWireClassification/notRelevent/article38	The Post-Racial Election	2008-11-02	0	0.0	2013-12-14
1354 	files/2008/newsWireClassification/notRelevent/article39	Voters relieved campaign ending	2008-11-02	0	0.0	2013-12-14
1355 	files/2008/newsWireClassification/notRelevent/article40	Obama camp changes tax-cut beneficiaries; Speeches, ads keep lowering threshold	2008-11-02	0	0.0	2013-12-14
1356 	files/2008/newsWireClassification/notRelevent/article41	Information generation; Just as TV defined elections of '60s, Web defines impact of YouTube youth in this vote	2008-11-02	0	0.0	2013-12-14
1357 	files/2008/newsWireClassification/notRelevent/article42	Obama spends $2.45 million in ads on Va. stations	2008-11-01	0	0.0	2013-12-14
1358 	files/2008/newsWireClassification/notRelevent/article43	Warner still has commanding lead in Va. Senate poll	2008-11-01	0	0.0	2013-12-14
1359 	files/2008/newsWireClassification/notRelevent/article44	Obama spends $2.45 million in ads on Va. stations	2008-11-01	0	0.0	2013-12-14
1360 	files/2008/newsWireClassification/notRelevent/article45	Warner still has commanding lead in Va. Senate poll	2008-11-01	0	0.0	2013-12-14
1361 	files/2008/newsWireClassification/notRelevent/article46	FROM THE BLOG	2008-11-01	0	0.0	2013-12-14
1362 	files/2008/newsWireClassification/notRelevent/article47	No title found	2008-11-01	0	0.0	2013-12-14
1363 	files/2008/newsWireClassification/notRelevent/article48	Candidates enter final stretch	2008-11-01	0	0.0	2013-12-14
1364 	files/2008/newsWireClassification/notRelevent/article49	GOP Slide in Mich. Hews to Economy; Democrats Say They Expect to Gain	2008-11-01	0	0.0	2013-12-14
1365 	files/2008/newsWireClassification/notRelevent/article50	Gubernatorial Race In Wash. State Elicits That Deja Vu Feeling; In Rematch, Rivals Again Tied in Polls	2008-11-01	0	0.0	2013-12-14
1366 	files/2008/newsWireClassification/notRelevent/article51	True Believers In McCain Flock to Pa.	2008-11-01	0	0.0	2013-12-14
1367 	files/2008/newsWireClassification/notRelevent/article52	Battling on the Other Side's Turf; Obama Presence in Rural Va. Symbolizes Effort to Compete Across the Map	2008-11-01	0	0.0	2013-12-14
1368 	files/2008/newsWireClassification/notRelevent/article53	NAMES & FACES	2008-11-01	0	0.0	2013-12-14
