no stemmer
MODEL A: 0.03854908315164898, lexisnumber
0.12492002456115127, _mike
0.0, _military
0.0, _million
0.0, _millions
0.0, _mind
0.0, _minds
0.09437787473198948, _minnesota
0.0, _minute
0.19869472195585014, _minutes
0.18362868497710785, _misleading
0.0, _missed
0.0, _missouri
0.0, _mistake
0.1401108727947789, _mitt
0.0, _mix
0.0, _mocked
0.0, _mocking
0.0, _modern
0.17546465803069364, _mom
0.1074031403178748, _moment
0.0, _moments
0.0, _monday
0.0, _money
0.0, _month
0.16888130896626027, _months
0.0, _morning
0.0, _mortgage
0.0, _mortgages
0.06963101004403538, _mother
0.0, _move
0.16177760144873848, _moved
0.0, _moveon
0.16888130896626027, _movie
0.0, _moving
0.0, _mr
0.0, _mrs
0.0, _ms
0.0, _msnbc
0.0, _murtha
0.0, _music
0.16888130896626027, _muslim
0.0, _named
0.0, _names
0.0, _nancy
0.0, _narrative
0.05646452927220376, _narrator
0.0, _nation
0.0, _national
0.0, _natural
0.0, _nature
0.0, _navy
0.0, _nbc
0.11668404017617834, _needed
0.0, _negative
0.0, _neighborhood
0.0, _network
0.0, _networks
0.0, _nevada
0.0, _news
0.0, _newspaper
0.0, _newspapers
0.0, _nice
0.0, _nicolle
0.057899006677264636, _night
0.17546465803069364, _nixon
0.0, _nominating
0.05446289162139912, _nomination
0.0, _nominee
0.0, _nominees
0.0, _nonpartisan
0.0, _normal
0.16888130896626027, _north
0.12492002456115127, _note
0.0, _noted
0.0, _notes
0.0, _notice
0.0, _noting
0.0, _notion
0.0, _november
0.0, _nuclear
0.0, _number
0.0, _numbers
0.0, _obama
0.0, _october
0.0, _offensive
0.0, _offer
0.0, _offered
0.0, _offering
0.0, _offers
0.18755815104025278, _office
0.0, _official
0.0, _officials
0.0, _offshore
0.0, _ohio
0.0, _oil
0.0, _older
0.0, _olympics
0.0, _ongoing
0.0, _online
0.0, _open
0.0, _opening
0.12592601971096362, _opens
0.09437787473198948, _operation
0.0, _operations
0.0, _operative
0.0, _operatives
0.0, _opponent
0.10948093228907747, _opportunity
0.0, _opposed
0.0, _opposition
0.0, _order
0.0, _ordinary
0.0, _org
0.0, _organization
0.0, _organizations
0.0, _original
0.0, _outlets
0.10790129583832653, _oval
0.0, _overseas
0.1539410047369463, _oversight
0.0, _owned
0.0, _pa
0.0, _package
0.0, _page
0.0, _paid
0.0, _paint
0.0, _palin
0.0, _pants
0.0, _paper
0.0, _parents
0.0, _paris
0.0, _park
0.0, _part
0.1539410047369463, _parties
0.0, _partisan
0.0, _partisanship
0.07209459413487371, _party
0.0, _pass
0.0, _passed
0.0, _past
0.0, _pastor
0.0, _path
0.0, _patriotic
0.0, _patriotism
0.15402085214233766, _paul
0.17546465803069364, _pawlenty
0.0, _pay
0.0, _paying
0.0, _payments
0.0, _peace
0.0, _pelosi
0.1816605282198717, _pennsylvania
0.0, _pentagon
0.1071515142130599, _people
0.0, _perceived
0.16888130896626027, _percent
0.07796474892776221, _percentage
0.0, _perfect
0.0, _performance
0.0, _period
0.16177760144873848, _person
0.0, _personal
0.0, _personally
0.0, _peterman
0.0, _phil
0.10790129583832653, _philadelphia
0.0, _philosophy
0.0, _phoenix
0.1539410047369463, _phone
0.0, _photo
0.14574810725959692, _photograph
0.0, _photos
0.0, _phrase
0.11663758919652624, _pick
0.0, _picked
0.0, _pickens
0.0, _picture
0.0, _pictures
0.0, _pig
0.0, _pinkston
0.0, _pittsburgh
0.06714385662324439, _place
0.0, _places
0.0, _plan
0.0, _plane
0.0, _planet
0.0, _planned
0.0, _planning
0.0, _plans
0.0, _plant
0.0, _plants
0.0, _play
0.17546465803069364, _played
0.0, _players
0.0, _playing
0.0, _pledge
0.10790129583832653, _pledged
0.0, _plouffe
0.0, _plumber
0.0, _point
0.0, _pointed
0.0, _points
0.0, _policies
0.0, _policy
0.0, _political
0.0, _politically
0.0, _politician
0.0, _politicians
0.0, _politico
0.0, _politics
0.14031552212306342, _politifact
0.0751322949998342, _poll
0.0, _polling
0.16177760144873848, _polls
0.0, _pollster
0.0, _poor
0.0, _pope
0.0, _popular
0.09844971014524957, _populist
0.0, _portray
0.0, _portrayed
0.0, _position
0.0, _positions
0.0, _positive
0.06915285831911643, _possibly
0.0, _post
0.0, _posted
0.0, _potential
0.0, _power
0.0, _praised
0.0, _prepared
0.0, _preparing
0.0, _present
0.06279658348752819, _presidency
0.07101038092547403, _president
0.15877389707867046, _presidential
0.0, _presidents
0.0, _press
0.0, _pressure
0.0, _presumed
0.0, _presumptive
0.0, _pretty
0.0, _previous
0.0, _price
0.0, _prices
0.0, _primaries
0.17546465803069364, _primary
0.0, _prime
0.0, _priorities
0.0, _prisoner
0.0, _private
0.0, _pro
0.0, _problem
0.0, _problems
0.0, _process
0.0, _produced
0.1431949341509216, _producer
0.0, _production
0.0, _professor
0.0, _profile
0.0, _profits
0.0, _program
0.0, _programs
0.0, _progress
0.0, _project
0.0, _prominent
0.0, _promise
0.0, _promised
0.0, _promises
0.0, _promising
0.0, _promote
0.0, _promoting
0.0, _proposal
0.0, _proposals
0.0, _proposed
0.0, _proposing
0.0, _prosperity
0.0, _protect
0.0, _proud
0.0, _prove
0.0, _proved
0.0, _provide
0.0, _provided
0.0, _public
0.0, _published
0.0, _pull
0.1816605282198717, _pulled
0.0, _pump
0.0, _purpose
0.0, _push
0.0, _pushed
0.0, _pushing
0.13500348105435062, _put
0.0, _puts
0.0, _putting
0.0, _quality
0.0, _question
0.0, _questioned
0.0, _questioning
0.07239234814032348, _questions
0.0, _quickly
0.0, _quote
0.0, _quoted
0.0, _quotes
0.13190263505069064, _race
0.0, _races
0.16177760144873848, _racial
0.1539410047369463, _racist
0.0, _radical
0.0, _radio
0.0, _raines
0.0, _raise
0.0, _raised
0.0, _raiser
0.0, _raising
0.161838390985941, _rally
0.0, _ran
0.0, _rate
0.0, _rates
0.0, _ratings
0.0, _reach
0.0, _reached
0.0, _read
0.0, _readiness
0.0, _reading
0.0, _ready
0.07566071588587138, _reagan
0.0, _real
0.0, _reality
0.0, _reason
0.0, _reasons
0.0, _receive
0.0, _received
0.0, _recent
0.0, _recently
0.0, _recession
0.0, _recipe
0.0, _record
0.0, _records
0.0, _red
0.0, _reduce
0.0, _reelection
0.0, _reference
0.0, _referred
0.0, _referring
0.0, _reflect
0.0, _reform
0.0, _reformer
0.0, _registered
0.0, _regular
0.0, _regulation
0.0, _regulations
0.0, _regulatory
0.0, _relations
0.0, _relationship
0.0, _release
0.0, _released
0.0, _relevant
0.1539410047369463, _reliable
0.0, _relief
0.0, _remain
0.16888130896626027, _remained
0.0, _remains
0.0, _remarks
0.0, _remember
0.0, _remind
0.0, _rep
0.0, _repeated
0.0, _repeatedly
0.0, _replied
0.0, _report
0.16177760144873848, _reported
0.0, _reporter
0.0, _reporters
0.0, _reports
0.0, _representative
0.0, _represents
0.18755815104025278, _republican
0.05237752780849063, _republicans
0.0, _reputation
0.0, _require
0.0, _rescue
0.0, _research
0.17962992152899582, _reserve
0.1539410047369463, _reserves
0.0, _residents
0.0, _resonate
0.0, _resources
0.0, _respect
0.0, _respectful
0.0, _respond
0.0, _responded
0.0, _response
0.0, _responsibility
0.0, _responsible
0.0, _rest
0.0, _restaurant
0.0, _result
0.0, _results
0.0, _retired
0.0, _retirees
0.0, _retirement
0.0, _return
0.0, _returned
0.0, _rev
0.0, _review
0.14574810725959692, _rezko
0.0, _rhetoric
0.0, _rich
0.0, _richard
0.0, _rick
0.16888130896626027, _rights
0.0, _rise
0.0, _rising
0.0, _risk
0.06915285831911643, _risks
0.0, _risky
0.0, _rival
0.0, _rivals
0.0, _road
0.0, _robert
0.0, _roberts
0.0, _rodham
0.0, _rogers
0.0, _role
0.0, _roll
0.0, _rolling
0.1401108727947789, _romney
0.12492002456115127, _ronald
0.07206125448989267, _room
0.0, _rove
0.0, _roxanne
0.16888130896626027, _rules
0.0, _rumors
0.0, _run
0.0, _running
0.0, _runs
0.0, _rush
0.0, _russia
0.0, _sad
0.0, _safe
0.1539410047369463, _salter
0.0, _san
0.0, _sarah
0.0, _sat
0.0, _saturday
0.0, _save
0.0, _saved
0.0, _savings
0.0, _scandal
0.0, _scare
0.19869472195585014, _scared
0.0, _scene
0.0, _schedule
0.0, _scheduled
0.0, _schmidt
0.0, _school
0.0, _schools
0.0, _schwarzenegger
0.0, _scientist
0.20540281395054574, _scorecard
0.17546465803069364, _scranton
0.07904562973235968, _screen
0.1239273286918486, _script
0.1539410047369463, _season
0.0, _seconds
0.11668404017617834, _secret
0.0, _secretary
0.0, _secure
0.0, _security
0.0, _sedona
0.09844971014524957, _seek
0.0, _seeking
0.0, _sees
0.0, _selection
0.0, _sell
0.0, _sen
0.0, _senate
0.0, _senator
0.0, _senators
0.0, _send
0.08185179803330866, _senior
0.0, _seniors
0.08625854106882841, _sense
0.0, _separate
0.0, _sept
0.0, _september
0.0, _series
0.0, _serve
0.0, _served
0.0, _service
0.0, _services
0.07209459413487371, _set
0.11370285439672673, _setting
0.14031552212306342, _sex
0.0, _shake
0.0, _share
0.0, _sharply
0.0, _shear
0.0, _shift
0.0, _shifted
0.0, _shoes
0.0, _short
0.0, _shorts
0.0, _shot
0.0, _shots
0.0, _shouldn
0.16888130896626027, _show
0.0, _showed
0.0, _showing
0.0, _shown
0.0, _shows
0.0, _side
0.0, _sides
0.0, _sign
0.0, _significant
0.0, _similar
0.0, _simple
0.0, _simply
0.0, _single
0.19322069164025638, _sister
0.0, _site
0.0, _sites
0.10790129583832653, _sitting
0.10790129583832653, _situation
0.0, _skills
0.09437787473198948, _slow
0.0, _small
0.09437787473198948, _smart
0.0, _smears
0.0, _social
0.0, _soldiers
0.0, _solutions
0.11663758919652624, _son
0.0, _song
0.0, _sorority
0.06300508013915576, _sort
0.0, _sought
0.0, _sound
0.0, _sounds
0.0, _source
0.0, _sources
0.07206125448989267, _south
0.0, _spanish
0.0, _speak
0.0, _speaker
0.0, _speakers
0.0, _speaking
0.0, _speaks
0.0, _spears
0.0, _special
0.0, _specific
0.0, _specifically
0.0, _speculation
0.05030220280177251, _speech
0.16888130896626027, _speeches
0.1539410047369463, _speechwriter
0.0, _spend
0.0, _spending
0.0, _spent
0.0, _spoke
0.0, _spoken
0.0, _spokesman
0.0, _spokeswoman
0.0, _sponsored
0.16888130896626027, _sports
0.10864515774347787, _spot
0.0, _spots
0.0, _spread
0.0, _spring
0.0, _st
0.0, _staff
0.0, _stage
0.0, _stand
0.0, _standard
0.0, _standards
0.0, _standing
0.0, _stands
0.0, _star
0.0, _start
0.1539410047369463, _started
0.0, _starting
0.0, _starts
0.0, _state
0.0, _statement
0.0, _statements
0.0, _states
0.0, _stations
0.0, _status
0.1013169847730089, _stay
0.0, _steel
0.0, _stem
0.0, _step
0.0, _stepped
0.0, _stepping
0.0, _steps
0.0, _steve
0.0, _stick
0.0, _stock
0.0, _stood
0.06269995905434142, _stop
0.1539410047369463, _store
0.0, _stories
0.0, _story
0.0, _straight
0.1539410047369463, _strategic
0.0, _strategist
0.0, _strategists
0.0, _strategy
0.0, _street
0.0, _stretch
0.0, _strong
0.0, _struck
0.0, _struggles
0.0, _struggling
0.0, _stuck
0.0, _students
0.0, _study
0.13270405122191606, _stuff
0.0, _stump
0.0, _style
0.0, _subject
0.0, _subtle
0.0, _success
0.0, _successful
0.0, _suddenly
0.0, _suggest
0.0, _suggested
0.0, _suggesting
0.0, _suggestion
0.0, _suggests
0.0, _summer
0.0, _sun
0.06230875314106922, _sunday
0.0, _support
0.0, _supported
0.0, _supporter
0.05446289162139912, _supporters
0.0, _supporting
0.0, _supports
0.0, _supposedly
0.0, _supreme
0.0, _surge
0.0, _surprise
0.0, _surprised
0.0, _surrogates
0.0, _survey
0.0, _swift
0.16888130896626027, _swing
0.0, _system
0.1816605282198717, _table
0.0, _tactic
0.0, _tactics
0.0, _tailored
0.0, _takes
0.0, _taking
0.0, _talk
0.0, _talked
0.0, _talking
0.0, _talks
0.0, _tank
0.09844971014524957, _tap
0.0, _target
0.0, _task
0.0, _tax
0.15571220621047815, _taxes
0.0, _taxpayers
0.0, _teachers
0.0, _team
0.0, _technology
0.0, _television
0.0, _telling
0.0, _temporary
0.058074671165669396, _term
0.0, _terms
0.0, _terrorist
0.0, _terrorists
0.0, _test
0.0, _texas
0.0, _text
0.0, _theme
0.0, _themes
0.17546465803069364, _thing
0.08185179803330866, _things
0.08285490227042043, _thinking
0.0, _thinks
0.17546465803069364, _thought
0.0, _thousands
0.0, _threat
0.0, _threatening
0.16177760144873848, _thursday
0.16177760144873848, _ticket
0.0, _tie
0.0, _ties
0.11668404017617834, _tim
0.047749523833394716, _time
0.0, _times
0.0, _tiny
0.09594850154187158, _titled
0.0, _today
0.17546465803069364, _todd
0.06295992504870088, _told
0.0, _tom
0.0, _tommy
0.0, _tone
0.0, _tonight
0.0, _tony
0.10207267550332624, _top
0.0, _totally
0.0, _touch
0.0, _tough
0.0, _tougher
0.0, _tour
0.062313173898935, _town
0.0, _tracey
0.0, _track
0.0, _trade
0.0, _traditional
0.0, _trail
0.0, _traveled
0.0, _traveling
0.0, _treasury
0.0, _trillion
0.0, _trip
0.0, _troop
0.0, _troops
0.0, _trouble
0.0, _true
0.10790129583832653, _trust
0.0, _truth
0.0, _tucker
0.0, _tuesday
0.0, _turn
0.0, _turned
0.0, _turning
0.0, _turns
0.050020177037087415, _tv
0.0, _type
0.0, _ultimately
0.0, _undecided
0.0, _undercut
0.0, _underground
0.0, _understand
0.0, _understood
0.0, _union
0.0, _unions
0.0, _united
0.0, _unity
0.0, _university
0.0, _unlike
0.0, _unpopular
0.0, _unveiled
0.0, _upper
0.0, _ups
0.0, _urban
0.10790129583832653, _urged
0.0, _urging
0.0, _usa
0.0, _va
0.0, _vacation
0.0, _values
0.07368662707052795, _variety
0.0, _version
0.0, _veteran
0.0, _veterans
0.0, _vets
0.0, _vice
0.06963101004403538, _victory
0.050379674644105525, _video
0.07206125448989267, _vietnam
0.0, _vietor
0.0, _view
0.0, _viewed
0.0, _viewers
0.0, _views
0.0, _violence
0.0, _virginia
0.0, _visit
0.0, _vodka
0.0, _voice
0.17546465803069364, _volunteers
0.0, _vote
0.0, _voted
0.1539410047369463, _voter
0.09515567941578329, _voters
0.0, _votes
0.0, _voting
0.0, _wait
0.1816605282198717, _waiting
0.0, _walk
0.0, _walked
0.0, _walking
0.0, _wall
0.0, _wallace
0.0, _wanted
0.0, _wanting
0.0, _war
0.0, _warming
0.0, _warned
0.0, _wars
0.0, _washington
0.0, _washingtonpost
0.0, _washpost
0.0, _wasn
0.08258103173557664, _watch
0.0, _watched
0.12492002456115127, _watching
0.0, _water
0.06605831640485314, _ways
0.0, _wealth
0.0, _wealthy
0.10790129583832653, _wearing
0.0, _weather
0.0, _weaver
0.0, _web
0.1539410047369463, _wedding
0.0, _wednesday
0.0, _week
0.0, _weekend
0.0, _weeks
0.1539410047369463, _weird
0.0, _west
0.08635678875918158, _western
0.09459137482027463, _white
0.16888130896626027, _whites
0.0, _wide
0.0, _widely
0.0, _wife
0.0, _william
0.08635678875918158, _win
0.0, _wind
0.0, _windfall
0.09437787473198948, _winning
0.0, _wins
0.0, _wisconsin
0.0, _wisdom
0.0, _withdrawal
0.0, _woman
0.0967064090536852, _women
0.10701569496975555, _won
0.0, _word
0.0, _words
0.04428034700189792, _work
0.0, _worked
0.0, _worker
0.0, _workers
0.1303146428036902, _working
0.10790129583832653, _works
0.0, _world
0.0, _worried
0.0, _worry
0.0, _worse
0.0, _worst
0.0, _worth
0.0, _wouldn
0.0, _wounded
0.0, _wright
0.0, _write
0.0, _writer
0.0, _writers
0.0, _writing
0.0, _written
0.0, _wrong
0.16177760144873848, _wrote
0.0, _www
0.16177760144873848, _yeah
0.0, _year
0.17546465803069364, _years
0.0, _yesterday
0.0, _york
0.06954758438551596, _young
1.0, _isFactChecking

with stemmer (includes exceptions : stemExceptions) 
MODEL A: 0.03854908315164898, lexisnumber
0.0, _000
0.02689931948622329, _1
0.0387280786215279, _10
0.0, _100
0.0, _11
0.027544449166226895, _12
0.06791992250849244, _13
0.0, _14
0.03154891136301858, _15
0.03265705851763698, _150
0.0, _16
0.03317355970534172, _17
0.0, _18
0.0, _19
0.0, _1960
0.0, _1970
0.0, _1980
0.0, _1988
0.0, _1990
0.0, _1992
0.013642157258575798, _2
0.028079130996385815, _20
0.0, _200
0.0, _2000
0.0, _2001
0.025308501131184918, _2002
0.0, _2003
0.0, _2004
0.0, _2005
0.0, _2006
0.0, _2007
0.0, _2008
0.033565454323593404, _21
0.0, _212
0.0, _22
0.0, _23
0.0, _24
0.024789594395107112, _25
0.0, _250
0.0, _26
0.0, _27
0.0, _28
0.0, _29
0.0, _3
0.0, _30
0.0, _300
0.0587993368025757, _31
0.0387280786215279, _32
0.0, _35
0.0, _4
0.0, _40
0.0, _400
0.0, _42
0.03265705851763698, _45
0.0, _47
0.0, _49
0.03865392806993931, _5
0.01596610843103502, _50
0.07167289837946349, _500
0.0, _6
0.028764569679652494, _60
0.0, _65
0.021952996797069066, _7
0.0, _70
0.0, _700
0.03011606004468347, _75
0.0334482955200645, _8
0.024997338912335063, _80
0.0, _84
0.0, _9
0.0, _90
0.18616687311425725, ________________________
0.07601299953405834, _a10
0.0, _abandon
0.0, _abc
0.0, _abil
0.0, _abl
0.0, _abort
0.0, _abov
0.0, _absolut
0.0, _abus
0.0461918135724092, _academ
0.0, _accept
0.07048080915334758, _acces
0.0, _accompan
0.0, _accord
0.0, _account
0.05132669339790549, _accur
0.0, _accus
0.0, _achief
0.0, _acknowledg
0.0, _acorn
0.0, _acros
0.024706962648843707, _act
0.0, _activ
0.0, _actu
0.03675558506060479, _ad
0.03459308713163316, _addit
0.0, _addres
0.0, _administer
0.0, _admir
0.0, _admis
0.0, _adopt
0.0, _ads
0.0, _adv
0.0, _advant
0.03369538479980202, _advertis
0.0, _advertisement
0.0, _advertisements
0.0, _advic
0.0, _advis
0.0, _adviser
0.0, _advoc
0.0, _affair
0.0, _affect
0.0387280786215279, _affili
0.0, _afford
0.0, _afghanistan
0.0, _african
0.0, _afternoon
0.0, _ag
0.0, _agens
0.0, _agent
0.0, _aggres
0.0, _agre
0.0, _agreed
0.0, _ahead
0.0, _aid
0.0, _aim
0.0, _air
0.0, _airport
0.03131235832291683, _al
0.0, _alask
0.0, _album
0.0, _alec
0.0, _alleg
0.0, _alli
0.0, _alon
0.0, _alread
0.0, _als
0.0, _altern
0.0, _alway
0.06791992250849244, _ambit
0.0, _amendm
0.0, _americ
0.0, _american
0.0, _amid
0.0, _amount
0.18616687311425725, _amy
0.0, _analys
0.0, _analyst
0.0, _anchor
0.024087168254563984, _angel
0.0, _anger
0.0, _angr
0.0, _anim
0.0, _announc
0.11354961739995778, _announcer
0.0, _annu
0.0, _anonym
0.0, _answer
0.0, _ant
0.0, _anxies
0.0, _anyon
0.0, _anyth
0.0, _anywa
0.0, _apolog
0.0, _appar
0.0, _appe
0.0, _appl
0.18616687311425725, _applaus
0.0, _appoint
0.0, _appreci
0.0, _approach
0.0, _appropri
0.0, _approv
0.0, _april
0.04160030597350448, _ar
0.0, _aren
0.18616687311425725, _argetsinger
0.0, _argu
0.0, _argum
0.0, _ariz
0.0, _arizon
0.0, _arm
0.0, _arrest
0.0, _arriv
0.0587993368025757, _art
0.0, _articl
0.0, _asid
0.11214412757465024, _assers
0.0, _asses
0.0, _assist
0.0, _associ
0.0, _assum
0.0, _athles
0.0, _atlant
0.0, _attack
0.0, _attempt
0.0, _attens
0.0, _attent
0.018540562182567392, _attract
0.0, _audi
0.0, _aug
0.06791992250849244, _august
0.0, _author
0.0, _av
0.032239149785294, _avail
0.054981453769265894, _avenu
0.0, _aver
0.0, _awa
0.0, _award
0.0, _axelrod
0.0, _ayer
0.07701402694884965, _b1
0.0, _bab
0.0, _back
0.0, _background
0.1950722569027574, _bad
0.0, _bail
0.0, _bailout
0.0, _bal
0.0, _ballot
0.0, _ban
0.0, _band
0.019609161631971482, _bank
0.05628916446102208, _banker
0.0, _bar
0.0, _barack
0.0, _barbar
0.0, _barrel
0.0, _bas
0.0, _bat
0.015487006740694831, _battl
0.0, _battleground
0.0, _bay
0.0, _beach
0.0, _bear
0.0, _beat
0.0, _beaut
0.0, _becam
0.0, _becaus
0.027761090990702505, _becom
0.0, _beer
0.0, _befor
0.0, _began
0.0, _begin
0.0, _begun
0.0, _behalf
0.06923294296270084, _beij
0.0, _bel
0.0, _belief
0.1950722569027574, _benefit
0.0, _berlin
0.0, _bes
0.01571712746210514, _beyons
0.0, _bid
0.0, _big
0.0, _bigger
0.0, _biggest
0.0, _bil
0.0, _billion
0.0, _biograph
0.0, _bipartisan
0.0, _bit
0.0, _bl
0.0, _black
0.0, _blam
0.0, _blast
0.0, _block
0.0, _blog
0.0, _blogger
0.03276514055478967, _blood
0.0, _blu
0.0, _blunt
0.0, _board
0.0, _boat
0.0, _bob
0.0, _bod
0.0, _boe
0.0, _bomb
0.0, _bons
0.0, _book
0.0, _boost
0.0, _border
0.0, _born
0.0, _borrow
0.0, _bottom
0.18616687311425725, _bought
0.028608224415855466, _bound
0.0, _box
0.0, _boy
0.0, _br
0.0, _brand
0.18616687311425725, _break
0.0, _bridg
0.0, _bright
0.0, _bring
0.10449878789329553, _britne
0.0, _broad
0.0, _broadcast
0.0, _broader
0.0, _brok
0.0, _brook
0.0, _brother
0.0, _brought
0.0, _brown
0.0, _budges
0.017172037454927236, _build
0.0, _built
0.0, _burn
0.015088526999953064, _bus
0.0, _bush
0.0, _busi
0.0, _button
0.052246270935691404, _buy
0.08253414994599774, _c1
0.0, _cabl
0.0, _cal
0.0, _calcl
0.0, _calif
0.0, _californ
0.0, _cam
0.0, _camer
0.0, _camp
0.0, _campaign
0.18616687311425725, _cancel
0.06791992250849244, _cancer
0.013371084868020681, _candid
0.0, _cap
0.024091352182525342, _capit
0.0, _capitol
0.0, _captur
0.0, _car
0.0, _carbon
0.0, _card
0.0, _career
0.0, _carolin
0.0, _carter
0.0, _cas
0.03060544650630225, _cash
0.0, _cast
0.0, _cat
0.0, _catch
0.0, _categor
0.0, _cathol
0.0, _caus
0.0, _cb
0.0, _cel
0.06046169834209905, _celebr
0.0, _cellphon
0.0, _center
0.0243292244832785, _centr
0.0, _centur
0.0, _chair
0.028073639413368507, _chairman
0.0, _challeng
0.0, _chamber
0.0, _champ
0.021938775350671673, _chanc
0.0, _chang
0.0, _channel
0.0, _character
0.0, _charg
0.0, _charl
0.0, _charli
0.0, _chas
0.20263746661693532, _chat
0.0, _check
0.0, _cheer
0.0, _chene
0.0, _chicag
0.0, _chief
0.0, _child
0.0, _childr
0.02616750976556715, _chin
0.0, _choic
0.0, _choos
0.0, _chos
0.0, _chr
0.0, _christ
0.0, _church
0.0, _cind
0.0, _circl
0.07701402694884965, _cit
0.0, _citizen
0.0, _civil
0.0, _claim
0.0, _clas
0.0, _clean
0.0, _clear
0.0, _client
0.0, _clim
0.0, _clint
0.0, _clip
0.018984300042844796, _clos
0.0, _closer
0.0, _club
0.0, _cn
0.0, _coach
0.0, _coal
0.0, _coalit
0.0, _coast
0.0, _cod
0.0, _coffe
0.0, _col
0.03577533813333271, _cold
0.06791992250849244, _coleman
0.0, _collaps
0.0, _colleagu
0.0, _collect
0.0, _colleg
0.0, _color
0.0, _colorad
0.0, _columb
0.0, _column
0.0, _comb
0.0, _combin
0.07048080915334758, _comed
0.0, _comfort
0.0, _command
0.0, _commander
0.0, _comment
0.0, _commerc
0.0, _commercial
0.0, _commercials
0.0, _commis
0.0, _commitm
0.0, _committe
0.06652968103629764, _committee
0.0, _common
0.0, _commun
0.0, _communic
0.0, _compan
0.0, _compar
0.0, _compens
0.0, _compes
0.0, _competit
0.0, _complain
0.025522563268803002, _complec
0.0, _comples
0.0, _complic
0.0, _comprehens
0.0, _compromis
0.0, _computer
0.0, _con
0.0, _conced
0.0, _concern
0.0, _concers
0.0, _conclus
0.0, _condit
0.0, _conduc
0.0, _confer
0.0, _confid
0.0, _confirm
0.0, _conflict
0.0, _confront
0.0, _confus
0.0, _congres
0.0, _congressman
0.0, _connect
0.03656076539222992, _consequ
0.032235432192572695, _conserv
0.0, _consist
0.027788881891058714, _constitut
0.0, _construc
0.0, _consult
0.0, _consum
0.07601299953405834, _consumer
0.0, _cont
0.0, _contact
0.0, _contest
0.0, _context
0.0, _continu
0.028515803513654903, _contract
0.0, _contrast
0.0, _contribut
0.019269746789907637, _control
0.0, _controvers
0.0, _convent
0.026817449193878407, _convers
0.0, _convict
0.0, _convinc
0.0, _cook
0.0, _cool
0.0, _cooper
0.0, _cop
0.0, _cor
0.0, _corner
0.0, _corp
0.0, _corpor
0.0, _correct
0.0, _corrupt
0.02099973896229286, _cost
0.0, _couldn
0.0, _council
0.01894966402121089, _count
0.0, _counter
0.011840507565043118, _countr
0.0, _coupl
0.0, _cour
0.07048080915334758, _court
0.0, _cover
0.0, _cre
0.0, _creat
0.0, _cred
0.052246270935691404, _credit
0.0, _crim
0.0, _cris
0.0, _crit
0.0, _critic
0.0, _cros
0.0, _crowd
0.0, _cruc
0.0, _cultur
0.0, _cur
0.0, _customer
0.0, _cut
0.0, _cycl
0.0, _da
0.0, _dal
0.0, _dam
0.04474052559274006, _dan
0.0, _danc
0.0, _danger
0.0, _dark
0.0, _dat
0.0, _daughter
0.0, _dav
0.012637102179861536, _david
0.015198082404827657, _day
0.06791992250849244, _de
0.0, _dead
0.062336922493290654, _deal
0.0, _dean
0.03467176754660067, _death
0.0, _deb
0.0, _debt
0.0, _debut
0.0, _dec
0.0, _decad
0.0, _decis
0.0, _decl
0.0, _declar
0.0, _declin
0.015487006740694831, _deep
0.0, _def
0.0, _defeat
0.07048080915334758, _defens
0.0, _deficit
0.0, _defin
0.0, _definit
0.0, _delawar
0.0, _deleg
0.0, _deliver
0.0, _demand
0.015262413596212738, _democr
0.08587525097870541, _democrat
0.0, _demonstr
0.0, _den
0.0, _denounc
0.0, _denver
0.052246270935691404, _departm
0.0, _depens
0.0, _depres
0.0, _deregl
0.0, _describ
0.0, _deserv
0.0, _design
0.0, _desir
0.0, _desper
0.0, _despit
0.0, _detail
0.023850991959783654, _determin
0.0, _develop
0.0, _developm
0.0, _devot
0.0, _di
0.0, _dick
0.0, _didn
0.0, _differ
0.02137020836634129, _difficult
0.061185305136561514, _digit
0.0, _dinner
0.0346772261022581, _direct
0.0, _dirt
0.0, _disappoint
0.0, _disaster
0.0, _discover
0.0, _discus
0.0, _dismis
0.0, _disput
0.0, _dist
0.1950722569027574, _distort
0.0, _distract
0.0, _distribut
0.0, _district
0.0, _div
0.0, _divis
0.0, _doctor
0.0, _document
0.0, _doesn
0.0, _dog
0.0, _dol
0.0, _domest
0.06652968103629764, _domin
0.01631215970627761, _don
0.0, _donor
0.0, _door
0.025549455655897432, _doubl
0.0, _doubt
0.0, _dougl
0.0, _doz
0.0, _dozen
0.0, _dr
0.0, _dram
0.0, _draw
0.0, _drawn
0.0, _dream
0.0, _dres
0.0, _drew
0.0, _dril
0.0, _drink
0.0, _driv
0.0, _drop
0.0, _drug
0.0, _du
0.0, _dukak
0.0, _dur
0.0, _eakin
0.01900390916824874, _ear
0.0, _earl
0.0, _earmark
0.0, _earn
0.0, _eas
0.0, _east
0.0, _eat
0.0, _econom
0.0, _ed
0.06923294296270084, _edg
0.0, _edit
0.0, _editor
0.0, _educ
0.0, _edward
0.0, _effect
0.0, _effici
0.0, _effort
0.0, _el
0.02748615040837414, _elect
0.01944423822101409, _elector
0.0, _electr
0.0, _elit
0.18616687311425725, _els
0.0, _em
0.0, _embrac
0.0, _emerg
0.0, _emis
0.0, _emot
0.0, _emphas
0.0, _employee
0.0, _employer
0.0, _empt
0.0, _encour
0.0, _endors
0.0, _energ
